lat,lon,title,school
34.97908,-106.7027,"POLK MIDDLE, ALBUQUERQUE, NM",1
48.679722,-116.325735,"BOUNDARY COUNTY MIDDLE SCHOOL, BONNERS FERRY, ID",1
42.17207,-73.60135,"TACONIC HILLSJUNIOR/SENIOR HIGH SCHOOL, CRARYVILLE, NY",1
39.77781,-74.97972900000001,"Pine Hill Borough School District, NJ",0
42.423409,-71.31329100000001,"Lincoln School District, MA",0
40.63995,-82.765807,"Northmor High School, Galion, OH",1
48.69616,-116.306611,"Boundary County School District, ID",0
42.952325,-76.421423,"SKANEATELES MIDDLE SCHOOL, SKANEATELES, NY",1
44.046189,-88.740887,"Omro Middle, Omro, WI",1
38.938412,-76.99116100000001,"Brookland MS, Washington, DC",1
31.1177,-87.0723,"Brewton City School District, AL",0
34.178275,-119.184788,"Kamala Elementary, Oxnard, CA",1
39.894899,-75.121498,"Gloucester City School District, NJ",0
47.602047,-120.656115,"Icicle River Middle School, Leavenworth, WA",1
32.623475,-116.9604,"High Tech Middle Chula Vista, Chula Vista, CA",1
43.91445,-88.03599,"Kiel Middle, Kiel, WI",1
25.76501,-80.236431,"INTERNATIONAL STUDIES CHARTER MIDDLE SCHOOL, MIAMI, FL",1
42.108155,-93.636312,"Gilbert Middle School, Gilbert, IA",1
25.49925,-80.43335999999999,"LEISURE CITY K-8 CENTER, HOMESTEAD, FL",1
41.616288,-87.566434,"S T E M Academy, Calumet City, IL",1
45.72971,-121.489023,"White Salmon Valley School District, WA",0
39.18408,-84.362341,"Madeira Middle School, Madeira, OH",1
34.91547,-79.764871,"Rohanen Middle, Rockingham, NC",1
34.212409,-119.18552,"Curren Elementary, Oxnard, CA",1
30.055194,-83.16954,"Lafayette County School District, FL",0
39.201377,-84.365554,"Madeira City School District, OH",0
40.042676,-80.661283,"BRIDGE STREET MIDDLE SCHOOL, ELM GROVE, WV",1
44.700696,-84.730509,"Crawford AuSable Schools, MI",0
33.892534,-80.014405,"East Clarendon Middle-High, Turbeville, SC",1
40.810107,-73.91820800000001,"ACADEMY OF APPLIED MATHEMATICS AND TECHNOLOGY, BRONX, NY",1
41.557536,-87.279539,"River Forest Middle School, Hobart, IN",1
43.913586,-88.033534,"Kiel Area School District, WI",0
33.89186,-80.011481,"Clarendon School District, SC",0
38.379651,-122.836264,"Twin Hills Charter Middle, Sebastopol, CA",1
21.164088,-157.047725,"Molokai Middle School, Hoolehua, HI",1
40.634085,-76.16788099999999,"Schuylkill Haven Area School District, PA",0
71.291437,-156.790327,"North Slope Borough School District, AK",0
44.046177,-88.740814,"Omro School District, WI",0
32.710717,-85.188242,"Beulah High Sch, Valley, AL",1
36.15582,-95.887351,"DOVE SCIENCE ACADEMY (TULSA), Tulsa, OK",1
39.949885,-89.54895500000001,"Williamsville Jr High School, Williamsville, IL",1
32.734523,-117.219843,"High Tech Middle Media Arts, San Diego, CA",1
31.240276,-84.237065,"Mitchell County Middle School, Camilla, GA",1
43.835823,-84.862415,"Farwell Area Schools, MI",0
39.245153,-83.057123,"Huntington Middle School, Chillicothe, OH",1
40.21594,-83.756761,"West Liberty-Salem Middle/High School, West Liberty, OH",1
36.532558,-82.31484500000001,"Blountville Middle School, Blountville, TN",1
42.950022,-76.424375,"Skaneateles Central School District, NY",0
35.31998,-77.520881,"Contentnea-Savannah School, Kinston, NC",1
33.832867,-90.95310600000001,"West Bolivar Consolidated School District, MS",0
25.949939,-80.136335,"AVENTURA CITY OF EXCELLENCE SCHOOL, AVENTURA, FL",1
41.5584,-87.2747,"River Forest Community School Corporation, IN",0
38.4234,-82.58280000000001,"South Point Local School District, OH",0
39.885517,-75.11097700000001,"Gloucester City Jr. Sr. High School, GLOUCESTER CITY, NJ",1
42.106769,-93.641643,"Gilbert Community School District, IA",0
40.21594,-83.756761,"West Liberty-Salem Local School District, OH",0
40.809847,-81.60309700000001,"Tuslaw Middle School, Massillon, OH",1
40.750849,-111.885789,"SALT LAKE ARTS ACADEMY, SALT LAKE CITY, UT",1
47.597033,-120.664573,"Cascade School District, WA",0
42.17207,-73.60135,"Taconic Hills Central School District, NY",0
40.63995,-82.765807,"Northmor Local School District, OH",0
39.946841,-89.549758,"Williamsville Community Unit School District, IL",0
43.836527,-84.860241,"Farwell Middle School, FARWELL, MI",1
30.054701,-83.16843,"LAFAYETTE HIGH SCHOOL, MAYO, FL",1
37.291038,-121.87394,"University Preparatory Academy Charter, San Jose, CA",1
39.777708,-74.968621,"Pine Hill Middle School, PINE HILL, NJ",1
36.966652,-78.15579,"Lunenburg County Public Schools, VA",0
31.648637,-106.226763,"DESERT WIND EL, EL PASO, TX",1
38.436465,-82.58199500000001,"South Point Middle School, South Point, OH",1
38.475463,-80.409886,"Webster County School District, WV",0
35.11835,-106.6506,"GARFIELD MIDDLE, ALBUQUERQUE, NM",1
30.725936,-90.51409200000001,"West Side Middle School, Amite, LA",1
40.8113,-81.60169999999999,"Tuslaw Local School District, OH",0
35.19889,-111.6054,"Northland Preparatory Academy, Flagstaff, AZ",1
41.537296,-90.576401,"JB Young Intermediate, Davenport, IA",1
37.674491,-80.88822,"SUMMERS MIDDLE SCHOOL, HINTON, WV",1
39.284293,-76.704854,"Green Street Academy, Baltimore, MD",1
43.004684,-88.225904,"Waukesha STEM Academy, Waukesha, WI",1
33.982602,-118.375726,"Parent (Frank D.) Elementary, Inglewood, CA",1
31.718323,-99.13120600000001,"BANGS MIDDLE, BANGS, TX",1
33.83307,-118.215011,"Rancho Dominguez Preparatory, Long Beach, CA",1
40.434284,-86.05578300000001,"Taylor Community School Corporation, IN",0
37.927381,-121.311047,"San Joaquin Elementary, Stockton, CA",1
43.42796,-96.706401,"Harrisburg South Middle School - 03, Harrisburg, SD",1
37.955694,-80.667985,"WESTERN GREENBRIER MIDDLE SCHOOL, CRAWLEY, WV",1
41.695883,-87.77329,"Chicago Ridge School District, IL",0
41.633337,-87.731368,"Kolmar Elem School, Midlothian, IL",1
29.93951,-90.090161,"KIPP Central City Academy, New Orleans, LA",1
45.978991,-94.096919,"HEALY SECONDARY, PIERZ, MN",1
42.906023,-77.739181,"AVON MIDDLE SCHOOL, AVON, NY",1
46.276381,-119.497881,"Kiona-Benton City Middle School, Benton City, WA",1
33.799388,-118.220154,"Hudson K-8, Long Beach, CA",1
40.496236,-74.423064,"Highland Park Borough School District, NJ",0
36.088826,-84.545389,"Central Middle School, Wartburg, TN",1
41.5001,-72.44970000000001,"East Haddam School District, CT",0
32.406344,-91.189364,"Madison Parish School District, LA",0
34.654777,-89.820702,"EAST TATE ELEMENTARY SCHOOL, COLDWATER, MS",1
46.34663,-120.189804,"Granger Middle School, Granger, WA",1
40.38599,-122.291924,"West Cottonwood Junior High, Cottonwood, CA",1
33.7816,-112.5256,"Nadaburg Unified School District, AZ",0
33.818216,-86.265368,"Ashville Middle Sch, Ashville, AL",1
37.6705,-80.8908,"Summers County School District, WV",0
42.385659,-85.95002100000001,"Bloomingdale Middle and High School, BLOOMINGDALE, MI",1
40.859604,-73.90624200000001,"IS 206 ANN MERSEREAU, BRONX, NY",1
39.7968,-74.947491,"Berlin Community School, BERLIN, NJ",1
40.00129,-74.794901,"Mount Holly Township School District, NJ",0
34.186651,-118.506963,"Magnolia Science Academy 2, Van Nuys, CA",1
40.739093,-73.98536,"SCHOOL OF THE FUTURE HIGH SCHOOL, NEW YORK, NY",1
40.9274,-74.6708,"Hopatcong Borough School District, NJ",0
42.131932,-78.50413399999999,"ALLEGANY-LIMESTONE MIDDLE SCHOOL, ALLEGANY, NY",1
29.94996,-90.125871,"KIPP Central City Academy, LA",0
41.993966,-92.574736,"South Tama County Middle School, Toledo, IA",1
44.287612,-88.31056100000001,"Little Chute Middle, Little Chute, WI",1
26.215384,-97.67295799999999,"HARLINGEN SCHOOL OF HEALTH PROFESSIONS, HARLINGEN, TX",1
42.906023,-77.739181,"Avon Central School District, NY",0
40.001565,-74.79483399999999,"F. W. Holbein Middle School, MOUNT HOLLY, NJ",1
40.39697,-80.389051,"Burgettstown Area School District, PA",0
40.919537,-74.676011,"Hopatcong Middle School, Hopatcong, NJ",1
44.99412,-93.290291,"Franklin Middle School, MINNEAPOLIS, MN",1
35.975107,-97.037288,"PERKINS-TRYON MS, PERKINS, OK",1
42.008781,-74.266221,"Onteora Central School District, NY",0
41.513696,-72.439403,"Nathan Hale-Ray Middle School, Moodus, CT",1
41.695103,-87.773465,"Elden D Finley Jr High School, Chicago Ridge, IL",1
41.9758,-92.581171,"South Tama County Community School District, IA",0
40.57203,-74.61314,"SOMERVILLE MIDDLE SCHOOL, SOMERVILLE, NJ",1
30.20391,-97.75885100000001,"KIPP AUSTIN VISTA MIDDLE SCHOOLS, AUSTIN, TX",1
46.86587,-68.004791,"Regional School Unit 39, ME",0
40.50372,-74.427511,"HIGHLAND PARK MIDDLE SCHOOL, HIGHLAND PARK, NJ",1
35.624112,-79.826223,"Uwharrie Charter Academy, Asheboro, NC",1
46.3485,-120.1883,"Granger School District, WA",0
33.048303,-84.709236,"Greenville Middle - High School, Greenville, GA",1
46.2635,-119.490861,"Kiona-Benton School District, WA",0
44.014986,-88.57382,"Tipler Middle, Oshkosh, WI",1
38.794042,-81.355195,"SPENCER MIDDLE SCHOOL, SPENCER, WV",1
38.133935,-89.704194,"Sparta Community Unit School District, IL",0
41.55686,-73.18847100000001,"Regional School District, CT",0
39.7968,-74.947491,"Berlin Borough School District, NJ",0
21.56689,-158.1256,"Waialua High & Intermediate School, Waialua, HI",1
30.91247,-90.01252599999999,"Pine School, Franklinton, LA",1
43.154705,-77.556146,"SCHOOL 28-HENRY HUDSON, ROCHESTER, NY",1
40.397346,-80.386178,"Burgettstown MS/HS, Burgettstown, PA",1
33.48784,-112.2929,"Garden Lakes Elementary School, Avondale, AZ",1
34.238741,-92.028561,"ROBERT F MOREHEAD MIDDLE SCHOO, PINE BLUFF, AR",1
45.978991,-94.096919,"Pierz Public School District, MN",0
33.624799,-112.355456,"West Point Elementary School, Surprise, AZ",1
32.41566,-91.19916000000001,"Madison Middle School, Tallulah, LA",1
41.76461,-87.706073,"Tarkington Elem School, Chicago, IL",1
34.351037,-86.003186,"Geraldine Sch, Geraldine, AL",1
42.3842,-85.95740000000001,"Bloomingdale Public School District, MI",0
31.7169,-99.1313,"Bangs Independent School District, TX",0
41.549036,-73.212096,"Woodbury Middle School, Woodbury, CT",1
42.009457,-74.266721,"ONTEORA MIDDLE SCHOOL, BOICEVILLE, NY",1
33.652501,-85.882003,"Wellborn High Sch, Anniston, AL",1
40.434932,-86.054672,"Taylor Middle School, Kokomo, IN",1
40.57203,-74.61314,"Somerville Borough School District, NJ",0
42.132045,-78.503884,"Allegany-Limestone Central School District, NY",0
35.9741,-97.0363,"Perkins-Tryon Public Schools, OK",0
30.43958,-97.66380100000001,"HARMONY SCIENCE ACADEMY NORTH AUSTIN, PFLUGERVILLE, TX",1
40.880843,-73.86053800000001,"YOUNG SCHOLARS ACADEMY OF THE BRONX (THE), BRONX, NY",1
38.706839,-78.662351,"NORTH FORK MIDDLE, Quicksburg, VA",1
39.658643,-105.110603,"BEAR CREEK K-8 SCHOOL, LAKEWOOD, CO",1
34.490179,-82.662153,"Southwood Academy for the Arts, Anderson, SC",1
40.2387,-76.92532,"Camp Hill MS, Camp Hill, PA",1
30.639806,-93.898312,"KIRBYVILLE J H, KIRBYVILLE, TX",1
37.948039,-76.748041,"Richmond County Public Schools, VA",0
41.340156,-80.089929,"Lakeview MS, Stoneboro, PA",1
30.419807,-87.59976,"Elberta Middle Sch, Elberta, AL",1
39.92843,-75.10810100000001,"Freedom Prep Charter School, CAMDEN, NJ",1
30.272151,-97.63667,"KIPP AUSTIN COLLEGE PREP, AUSTIN, TX",1
41.329828,-73.0998,"Derby Middle School, Derby, CT",1
41.805378,-91.495745,"Solon Middle School, Solon, IA",1
34.845159,-85.239654,"Saddle Ridge Elementary and Middle School, Rock Spring, GA",1
41.62216,-81.36013,"Kirtland Middle School, Kirtland, OH",1
42.989989,-96.012899,"MOC-Floyd Valley Middle School, Alton, IA",1
32.532006,-94.86099299999999,"White Oak Independent School District, TX",0
40.717139,-74.88525199999999,"Lebanon Township School District, NJ",0
35.551536,-97.24614200000001,"JONES MS, Jones, OK",1
39.26734,-123.217981,"Eagle Peak Middle, Redwood Valley, CA",1
40.1882,-82.61020000000001,"Northridge Local School District, OH",0
43.059826,-76.110494,"HUNTINGTON K-8 SCHOOL, SYRACUSE, NY",1
32.530835,-94.86098800000001,"WHITE OAK MIDDLE, WHITE OAK, TX",1
35.56145,-97.300333,"Jones Public Schools, OK",0
46.411608,-120.274101,"Zillah Middle School, Zillah, WA",1
40.519228,-83.135615,"Pleasant Middle School, Marion, OH",1
43.03942,-71.1763,"Iber Holmes Gove Middle School, Raymond, NH",1
42.99761,-96.048311,"MOC-Floyd Valley Community School District, IA",0
33.807584,-118.191606,"Robinson Academy, Long Beach, CA",1
32.517076,-93.304012,"Lakeside Junior-Senior High School, Sibley, LA",1
39.506033,-121.528277,"Ishi Hills Middle, Oroville, CA",1
40.0107,-78.36446700000001,"Everett Area School District, PA",0
40.187448,-82.607198,"Northridge Middle School, Johnstown, OH",1
44.234229,-86.332478,"Manistee Middle High School, MANISTEE, MI",1
43.04665,-71.180001,"Raymond School District, NH",0
36.135648,-86.741208,"STEM Prep Academy, Nashville, TN",1
25.56563,-80.38103099999999,"ARTHUR AND POLLY MAYS CONSERVATORY OF THE ARTS, GOULDS, FL",1
41.616288,-87.566434,"Creative Communications Acad, Calumet City, IL",1
33.739557,-82.736177,"Wilkes County School District, GA",0
40.014172,-78.366156,"Everett Area MS, Everett, PA",1
30.660707,-93.89260400000001,"Kirbyville Consolidated Independent School District, TX",0
37.379135,-82.538985,"Valley Elementary School, Pikeville, KY",1
42.841526,-106.300836,"Casper Classical Academy, Casper, WY",1
41.176045,-73.20527199999999,"Curiale School, Bridgeport, CT",1
40.802204,-74.55235,"Mendham Township Middle School, BROOKSIDE, NJ",1
31.90287,-106.421084,"HARMONY SCHOOL OF INNOVATION - EL PASO, EL PASO, TX",1
28.331225,-81.378246,"KISSIMMEE CHARTER ACADEMY, KISSIMMEE, FL",1
41.339712,-80.09057,"Lakeview School District, PA",0
41.61928,-81.359871,"Kirtland Local School District, OH",0
33.3024,-81.023791,"Bamberg School District, SC",0
44.24037,-86.324631,"Manistee Area Schools, MI",0
43.178271,-90.07642800000001,"River Valley Middle, Spring Green, WI",1
43.376383,-92.102833,"Howard-Winneshiek Community School District, IA",0
32.17122,-111.002231,"McCorkle PK-8, Tucson, AZ",1
25.786041,-80.132306,"FIENBERG/FISHER K-8 CENTER, MIAMI BEACH, FL",1
40.2388,-76.9277,"Camp Hill School District, PA",0
33.449347,-86.94185899999999,"Rutledge Sch, Midfield, AL",1
40.843742,-73.890019,"PS 211, BRONX, NY",1
41.8054,-91.4954,"Solon Community School District, IA",0
42.966403,-90.146558,"Dodgeville Middle, Dodgeville, WI",1
40.717139,-74.88525199999999,"Woodglen School, CALIFON, NJ",1
40.108139,-88.037528,"St Joseph Middle School, Saint Joseph, IL",1
33.430661,-112.314624,"Estrella Vista Elementary School, Avondale, AZ",1
44.7126,-73.7216,"Saranac Central School District, NY",0
33.759896,-82.734376,"Washington-Wilkes Middle School, Washington, GA",1
33.49959,-80.840093,"Robert E. Howard Middle, Orangeburg, SC",1
37.948982,-76.743366,"RAPPAHANNOCK HIGH, Warsaw, VA",1
40.106384,-88.03478800000001,"St. Joseph Community Consolidated School District, IL",0
32.705663,-96.900594,"LA ACADEMIA DE ESTRELLAS, DALLAS, TX",1
40.792299,-74.57157700000001,"Mendham Township School District, NJ",0
43.178271,-90.07642800000001,"River Valley School District, WI",0
40.60394,-73.749518,"MS 53 BRIAN PICCOLO, FAR ROCKAWAY, NY",1
34.139772,-118.135393,"McKinley, Pasadena, CA",1
41.319617,-73.089068,"Derby School District, CT",0
43.37427,-92.10285,"Crestwood High School, Cresco, IA",1
33.307937,-81.02814100000001,"Bamberg-Ehrhardt Middle, Bamberg, SC",1
42.961872,-90.130248,"Dodgeville School District, WI",0
39.254671,-121.030903,"Seven Hills Intermediate, Nevada City, CA",1
46.406495,-120.26503,"Zillah School District, WA",0
40.066881,-75.05184800000001,"Farrell Louis H Sch, Philadelphia, PA",1
41.011745,-73.98956699999999,"Old Tappan Borough School District, NJ",0
40.51944,-83.137311,"Pleasant Local School District, OH",0
37.5037,-97.5017,"Clearwater Unified School District, KS",0
35.21533,-89.993171,"Memphis Business Academy Middle, Memphis, TN",1
44.666668,-73.729867,"SARANAC MIDDLE SCHOOL, SARANAC, NY",1
39.364658,-76.591527,"Leith Walk Elementary, Baltimore, MD",1
33.459513,-86.911652,"Midfield City School District, AL",0
37.502979,-97.495992,"Clearwater Middle, Clearwater, KS",1
35.399641,-93.11667,"DOVER MIDDLE SCHOOL, DOVER, AR",1
35.587346,-105.224065,"W LAS VEGAS MIDDLE, LAS VEGAS, NM",1
35.39706,-93.114521,"Dover School District, AR",0
41.01172,-73.988834,"Charles DeWolf Middle School, OLD TAPPAN, NJ",1
33.386268,-112.596417,"Bales Elementary School, Buckeye, AZ",1
41.7481,-87.9543,"Gower School District, IL",0
35.327592,-83.808539,"Robbinsville Middle, Robbinsville, NC",1
37.98884,-122.332621,"Making Waves Academy, Richmond, CA",1
38.2276,-86.859,"Southeast Dubois County School Corporation, IN",0
36.504315,-84.51583100000001,"Oneida Middle School, Oneida, TN",1
42.931542,-78.809904,"FREDERICK OLMSTED #156, BUFFALO, NY",1
35.989046,-94.57286600000001,"WESTVILLE JHS, Westville, OK",1
39.83617,-82.60412100000001,"Liberty Union Middle School, Baltimore, OH",1
31.6279,-95.57859999999999,"Elkhart Independent School District, TX",0
39.60266,-86.83268099999999,"South Putnam Community Schools, IN",0
42.351781,-73.80996500000001,"COXSACKIE-ATHENS MIDDLE SCHOOL, COXSACKIE, NY",1
33.183502,-97.29038199999999,"Ponder Independent School District, TX",0
42.408895,-71.044658,"George Keverian School, Everett, MA",1
40.21378,-84.486721,"Versailles Middle School, Versailles, OH",1
29.349244,-95.031842,"CROSBY MIDDLE, HITCHCOCK, TX",1
41.366848,-79.713105,"Cranberry Area JSHS, Seneca, PA",1
38.63525,-87.42150100000001,"South Knox Middle-High School, Vincennes, IN",1
37.016626,-81.97850099999999,"HONAKER HIGH, Honaker, VA",1
39.258161,-114.867653,"White Pine County School District, NV",0
42.464903,-78.94744300000001,"GOWANDA MIDDLE SCHOOL, GOWANDA, NY",1
30.592277,-95.13566899999999,"LINCOLN JUNIOR HIGH, COLDSPRING, TX",1
41.12495,-84.91963699999999,"Woodlan Jr/Sr High School, Woodburn, IN",1
45.937118,-89.252177,"Northland Pines School District, WI",0
42.153071,-80.01056300000001,"Iroquois School District, PA",0
46.861463,-122.848671,"Tenino School District, WA",0
40.960678,-73.71220099999999,"RYE NECK MIDDLE SCHOOL, MAMARONECK, NY",1
36.04563,-78.89601999999999,"Voyager Academy, Durham, NC",1
39.582946,-86.81611,"South Putnam Middle School, Greencastle, IN",1
38.990611,-119.159771,"Yerington Intermediate School, Yerington, NV",1
42.42155,-71.05954,"Ferryway, Malden, MA",1
40.821087,-74.11127000000001,"Pierrepont School, RUTHERFORD, NJ",1
33.711792,-112.209479,"Terramar Elementary, Peoria, AZ",1
40.324155,-79.867345,"South Allegheny School District, PA",0
28.331274,-98.119621,"George West Independent School District, TX",0
35.463865,-77.273152,"Chicod, Greenville, NC",1
30.212497,-91.823278,"Parks Middle School, St. Martinville, LA",1
28.331587,-98.12033700000001,"GEORGE WEST J H, GEORGE WEST, TX",1
40.880319,-74.228544,"Little Falls Township Public School # 1, LITTLE FALLS, NJ",1
40.81515,-73.856132,"BRONX MATHEMATICS PREPARATORY SCHOOL (THE), BRONX, NY",1
41.949543,-87.686731,"Bell Elem School, Chicago, IL",1
37.756867,-121.427056,"North Elementary, Tracy, CA",1
43.211737,-78.46842100000001,"Royalton-Hartland Central School District, NY",0
43.21215,-78.46610800000001,"ROYALTON-HARTLAND MIDDLE SCHOOL, MIDDLEPORT, NY",1
40.88462,-74.247766,"Little Falls Township School District, NJ",0
34.645522,-97.967719,"MARLOW MS, Marlow, OK",1
34.126542,-118.146319,"Blair High, Pasadena, CA",1
42.27655,-83.291211,"Tomlinson Middle School, INKSTER, MI",1
35.325363,-83.80828700000001,"Graham County Schools, NC",0
46.861463,-122.848671,"Tenino Middle School, Tenino, WA",1
39.985729,-81.15512699999999,"Barnesville Middle School, Barnesville, OH",1
40.832094,-73.877332,"MOTT HALL V, BRONX, NY",1
42.465585,-78.94767,"Gowanda Central School District, NY",0
42.817458,-84.446545,"Bath Middle School, BATH, MI",1
41.743954,-87.933674,"Gower Middle School, Burr Ridge, IL",1
43.796015,-70.203272,"Frank H Harrison Middle School, Yarmouth, ME",1
40.21738,-84.482711,"Versailles Exempted Village School District, OH",0
33.874006,-112.154826,"Canyon Springs, Anthem, AZ",1
38.67324,-90.270775,"LANGSTON MIDDLE, ST LOUIS, MO",1
34.646477,-97.959481,"Marlow Public Schools, OK",0
44.97575,-93.02313100000001,"HAZEL PARK PREPARATORY ACADEMY, SAINT PAUL, MN",1
42.249994,-72.26297099999999,"Ware Junior/Senior High School, Ware, MA",1
40.95673,-73.715681,"Rye Neck Union Free School District, NY",0
43.79607,-70.19988100000001,"Yarmouth, ME",0
35.287358,-89.97572099999999,"Woodstock High School, Millington, TN",1
36.503367,-84.510943,"Oneida Special School District, TN",0
42.5996,-114.759,"Buhl Joint School District, ID",0
42.692959,-84.555222,"Everett High School, LANSING, MI",1
41.340238,-80.396377,"Reynolds School District, PA",0
30.81559,-82.01149100000001,"Bethune Middle School, Folkston, GA",1
30.58074,-95.13734100000001,"Coldspring-Oakhurst Consolidated Independent School District, TX",0
26.030997,-80.376079,"CITY/PEMBROKE PINES CHARTER HIGH SCHOOL, PEMBROKE PINES, FL",1
43.084021,-75.747062,"CANASTOTA HIGH SCHOOL, CANASTOTA, NY",1
29.874189,-89.87383300000001,"St. Bernard Middle School, St. Bernard, LA",1
42.351781,-73.80996500000001,"Coxsackie-Athens Central School District, NY",0
40.095519,-74.970444,"Decatur Stephen Sch, Philadelphia, PA",1
44.165521,-92.173554,"Plainview-Elgin-Millville, MN",0
42.252811,-72.26219500000001,"Ware School District, MA",0
41.941766,-87.719314,"Reilly Elem School, Chicago, IL",1
39.83591,-82.605161,"Liberty Union-Thurston Local School District, OH",0
34.04061,-118.357911,"New Los Angeles Charter, Los Angeles, CA",1
37.30734,-82.148813,"RIVERVIEW ELEM/MIDDLE, Grundy, VA",1
35.705174,-96.88252300000001,"Chandler Public Schools, OK",0
38.9748,-97.0171,"Chapman Unified School District, KS",0
38.227576,-86.85743100000001,"Forest Park Jr-Sr High School, Ferdinand, IN",1
43.083496,-75.746968,"Canastota Central School District, NY",0
42.815749,-84.439742,"Bath Community Schools, MI",0
44.128823,-92.250573,"PLAINVIEW-ELGIN-MILLVILLE JUNIOR, ELGIN, MN",1
40.324155,-79.867345,"South Allegheny MS/HS, Mc Keesport, PA",1
33.184751,-97.28918400000001,"PONDER J H, PONDER, TX",1
42.945163,-78.89043599999999,"WEST HERTEL ELEMENTARY SCHOOL, BUFFALO, NY",1
31.627884,-95.578558,"ELKHART MIDDLE, ELKHART, TX",1
30.818296,-81.998041,"Charlton County School District, GA",0
33.115707,-96.919269,"PRESTWICK K-8 STEM ACADEMY, THE COLONY, TX",1
39.989018,-81.178557,"Barnesville Exempted Village School District, OH",0
42.150726,-80.01076000000001,"Iroquois JSHS, Erie, PA",1
38.63538,-87.422071,"South Knox School Corporation, IN",0
42.2865,-83.2901,"Westwood Community Schools, MI",0
35.989046,-94.57286600000001,"Westville Public Schools, OK",0
35.705174,-96.88252300000001,"CHANDLER JHS, Chandler, OK",1
38.931392,-77.036874,"District of Columbia International School, Washington, DC",1
29.346478,-95.016964,"Hitchcock Independent School District, TX",0
41.367376,-79.70958,"Cranberry Area School District, PA",0
38.971047,-97.025049,"Chapman Middle School, Chapman, KS",1
40.823966,-73.935757,"FREDERICK DOUGLASS ACADEMY, NEW YORK, NY",1
42.602824,-114.758219,"BUHL MIDDLE SCHOOL, BUHL, ID",1
40.079658,-74.94831000000001,"School Lane CS, Bensalem, PA",1
39.898124,-79.979542,"Carmichaels Area MS, Carmichaels, PA",1
37.435853,-76.32808300000001,"Mathews County Public Schools, VA",0
38.9344,-77.024441,"EL  Haynes PCS Middle School, Washington, DC",1
40.706634,-84.34701,"Spencerville Local School District, OH",0
34.144325,-79.02046799999999,"Green Sea Floyds High, Green Sea, SC",1
34.51887,-82.18668099999999,"Hickory Tavern Elementary/Middle, Gray Court, SC",1
42.091332,-79.291498,"SOUTHWESTERN MIDDLE SCHOOL, JAMESTOWN, NY",1
42.244967,-88.595063,"Marengo-Union Elementary Consolidated District 165, IL",0
41.822886,-83.866726,"Blissfield Community Schools, MI",0
41.929817,-71.95757500000001,"Woodstock School District, CT",0
40.666971,-76.826853,"Line Mountain MS, Herndon, PA",1
43.625289,-94.998795,"Jackson County Central School District, MN",0
40.666969,-76.826864,"Line Mountain School District, PA",0
41.058434,-79.89959,"Moniteau JSHS, West Sunbury, PA",1
44.756994,-92.78918899999999,"Prescott School District, WI",0
38.569572,-89.68780099999999,"Wesclin Middle School, Trenton, IL",1
41.387679,-73.480467,"Westside Middle School Academy, Danbury, CT",1
36.313469,-82.281285,"Happy Valley Middle School, Elizabethton, TN",1
44.990427,-93.282607,"MN INTERNATIONAL MIDDLE CHR SCHOOL, MINNEAPOLIS, MN",1
41.22632,-76.99538,"South Williamsport Area JSHS, South Williamsport, PA",1
32.239154,-84.319079,"Schley County School District, GA",0
39.188139,-89.65517,"Litchfield Community Unit School District, IL",0
40.716166,-75.165741,"Lopatcong Township School District, NJ",0
32.72812,-96.812601,"KIPP TRUTH ACADEMY, DALLAS, TX",1
33.560235,-112.243116,"Cotton Boll School, Peoria, AZ",1
31.851225,-103.089637,"Kermit Independent School District, TX",0
34.989619,-106.044189,"MORIARTY MIDDLE, MORIARTY, NM",1
34.091952,-88.620257,"Nettleton School District, MS",0
41.848295,-71.086556,"Berkley School District, MA",0
36.2975,-95.9966,"Sperry Public Schools, OK",0
35.717242,-79.18394600000001,"Horton Middle, Pittsboro, NC",1
35.115528,-90.03168599999999,"Soulsville Charter School, Memphis, TN",1
42.658771,-71.408137,"Innovation Academy Charter School, Tyngsboro, MA",1
38.52473,-90.28251400000001,"HANCOCK PLACE MIDDLE, LEMAY, MO",1
41.228913,-76.99919300000001,"South Williamsport Area School District, PA",0
43.068714,-76.470023,"Jordan-Elbridge Central School District, NY",0
44.749797,-92.79875199999999,"Prescott Middle, Prescott, WI",1
29.69578,-95.489381,"ENERGIZED FOR STEM ACADEMY WEST MIDDLE, HOUSTON, TX",1
41.992804,-87.698525,"Clinton Elem School, Chicago, IL",1
32.54794,-117.041151,"Willow Elementary, San Ysidro, CA",1
44.717525,-85.552685,"Grand Traverse Academy, TRAVERSE CITY, MI",1
34.508108,-96.978098,"SULPHUR MS, Sulphur, OK",1
40.813584,-73.92028500000001,"MS 223 LABORATORY SCHOOL OF FINANCE AND TECHNOLOGY (THE), BRONX, NY",1
41.821444,-83.87084400000001,"Blissfield Middle School, BLISSFIELD, MI",1
36.578079,-121.715474,"Washington Union Elementary School District, CA",0
39.215924,-96.31685899999999,"Wamego Middle School, Wamego, KS",1
40.716166,-75.165741,"Lopatcong Township Middle School, PHILLIPSBURG, NJ",1
33.59897,-112.31166,"Riverview School, El Mirage, AZ",1
39.839893,-75.153477,"Woodbury City School District, NJ",0
40.747528,-74.033096,"Hoboken Junior Senior High School, HOBOKEN, NJ",1
43.398585,-124.23298,"North Bend Middle School, North Bend, OR",1
